,FTR,date,Time,game_id,HTR,team,club_id,manager,formation,xi_market_value,xi_average_age,xi_average_height,xi_total_caps,is_home,shots_last_5,shots_target_last_5,corners_last_5,fouls_last_5,yellow_cards_last_5,red_cards_last_5,xp_last_5,xg_last_5,np_xg_last_5,ppda_last_5,deep_completions_last_5,xi_market_value_last_5,xi_average_age_last_5,xi_average_height_last_5,xi_total_caps_last_5,shots_ewm_5,shots_target_ewm_5,corners_ewm_5,fouls_ewm_5,yellow_cards_ewm_5,red_cards_ewm_5,xp_ewm_5,xg_ewm_5,np_xg_ewm_5,ppda_ewm_5,deep_completions_ewm_5,xi_market_value_ewm_5,xi_average_age_ewm_5,xi_average_height_ewm_5,xi_total_caps_ewm_5,position_last
207,H,2020-01-26,15:00,3208846.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,120800000.0,28.42486466305768,183.0909090909091,239.0,1,8.6,2.8,5.6,19.8,3.2,0.2,1.6400199999999998,1.333633,1.3336329999999998,7.888194428724141,3.4,130100000.0,27.862709227801627,182.1818181818182,231.8,9.641477089848024,3.4144078890430554,5.201170288342205,19.230584566172627,3.481212311894003,0.14834312350678497,1.719272123916189,1.44375711811584,1.4101829075843717,7.94616882838848,3.1609242306823417,128024485.99689853,28.117888227836783,182.38658246966216,225.86732299226952,5.0
216,A,2020-02-02,15:00,3209792.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2,144800000.0,27.621927695849664,183.0,239.0,0,8.8,2.8,5.6,20.6,3.4,0.2,1.5284599999999997,1.4412325999999998,1.2925768,8.810012610542323,3.8,128460000.0,28.27463132350196,182.3090909090909,231.6,8.760808164975002,3.2762442261799243,6.134300604914498,19.153707631383373,2.9873758674145896,0.09888550012132422,1.6356313138183083,1.4464819583689317,1.1762920465994688,8.767307481907157,3.440672239284037,125615841.09889758,28.22023422516016,182.62140508867216,230.24575980913707,5.0
222,H,2020-02-08,15:00,3209807.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,141800000.0,28.460456723290402,183.0909090909091,239.0,1,9.2,2.8,5.6,18.8,3.8,0.2,1.52424,1.5154466000000002,1.2181368,10.061429614590903,2.6,131620000.0,28.241030427478062,182.5818181818182,235.2,8.840549434643405,3.1841505084664803,5.422771969030512,19.102464905297207,3.658340257486088,0.06591926057286558,1.9223591991200635,1.7149305189907842,1.2870261648098529,9.921949057667248,3.293761857228332,132011415.54705732,28.0207720558385,182.74762026201253,233.16422994725286,4.0
232,H,2020-02-15,15:00,3209959.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2,136100000.0,27.79466119096509,183.1818181818182,284.0,0,12.2,4.8,6.6,17.6,3.6,0.0,2.0777200000000002,2.041968,1.7446582,9.131498580108147,5.8,133880000.0,28.199564432829316,182.8,242.2,13.227423847943934,5.456302798625988,6.948650609113225,16.73476563018929,3.772236987068013,0.04394421563352102,2.2594028316148282,2.236313470377923,1.9510566114988095,9.051336738580696,7.529552000668702,135274567.79386103,28.167346672155933,182.86206006877947,235.10965997863264,3.0
244,A,2020-02-23,17:30,3209973.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,112200000.0,27.866591998008836,183.36363636363637,271.0,1,10.6,4.4,5.8,19.6,3.4,0.0,2.09196,2.0259460000000002,1.7286362,9.038879662666922,5.8,134500000.0,28.074469541409997,183.16363636363639,248.0,11.151492581685568,4.304133423211962,5.632355547280446,21.156773101485317,3.181456230449256,0.02929527356176127,1.7917074384772862,1.8862415181938705,1.6960759276660056,8.621769596196593,6.019611638501797,135549728.20798093,28.043110798418184,182.96865243838602,251.40740812401833,3.0
257,A,2020-03-01,17:30,3209983.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,131500000.0,27.606247277705187,181.27272727272728,245.0,0,11.0,4.0,6.0,18.8,4.0,0.0,1.5644799999999996,1.7258536,1.4285438,8.75739818118544,6.0,131140000.0,28.03370045423433,183.14545454545456,254.4,10.76764652000283,3.5360585314077633,5.4215620169812535,18.771087589433762,4.454354563115592,0.01952979564080049,1.2172822105234293,1.410981524155443,1.2842069742236395,7.7725041227690665,5.346381097639117,127766177.2268047,27.984268868016077,183.10031896107728,257.93853072903255,6.0
260,D,2020-03-07,20:00,3210002.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,138500000.0,28.716819115176406,182.0909090909091,249.0,1,11.4,4.4,5.0,19.8,4.6,0.0,1.71112,1.6180706,1.4694166,7.543761817549077,5.6,133280000.0,27.869976977163834,182.7818181818182,255.6,10.178415456799213,4.0240519046558765,4.6143533665339485,20.514104411072744,4.636241177475056,0.013019691884558647,1.5453968030396898,1.2449883003136923,1.160473049397937,6.628608911692664,4.23089128124572,129010817.67814349,27.85825834438919,182.49110564753153,253.6255732844931,5.0
272,H,2020-06-12,18:30,3210019.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,77100000.0,29.041876672266813,182.72727272727272,211.0,0,13.4,5.0,6.0,19.6,4.8,0.2,1.6694199999999995,1.3977306,1.3977306,6.125385749173008,5.8,132020000.0,28.088955261029184,182.6,257.6,13.118995394854242,4.682712862826408,6.076261308651749,19.67605485691705,5.09083545293924,0.342018918620596,1.7926688875823504,1.2133316430220193,1.1569886382696932,6.1320268304437775,4.1539261661716615,132173934.12593682,28.144450305234123,182.35770444733677,252.08368838436283,4.0
282,D,2020-06-16,18:30,3210039.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,95300000.0,28.1192209570033,184.0,149.0,1,10.2,3.4,4.6,20.4,4.8,0.2,1.14258,0.8991652,0.8991652,5.888316783655767,3.6,119080000.0,28.20523925082447,182.52727272727273,252.0,10.745969084897858,3.7884647488092167,5.050828840046967,18.450688859544368,4.727219368634834,0.2280112746521561,1.2948400835497031,1.0709237576723654,1.033361974882328,6.129684526144671,4.4359540867532035,113815740.66957925,28.443595937742394,182.48089531949933,238.38896489618466,6.0
295,D,2020-06-20,18:30,3210058.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,102300000.0,28.16700889801506,179.8181818181818,206.0,1,13.0,3.8,5.0,17.4,5.0,0.2,1.4250599999999998,1.0626372,1.0626372,5.375774410774412,5.0,110920000.0,28.270151204032107,182.6909090909091,225.0,14.164006128014005,3.85897705079868,5.033885760824992,17.300450241790664,4.151475075248067,0.15200692187988477,1.619495928699772,1.3817916035896238,1.3567505130078323,5.819787259880898,6.290650566463116,107643778.83200137,28.3354700983329,182.9872675075015,208.5924101763255,5.0
303,D,2020-06-23,18:30,3210082.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,115700000.0,27.237135212494557,182.0909090909091,240.0,0,12.8,3.8,4.4,18.2,4.2,0.2,1.6731999999999996,1.1346087999999999,1.1346087999999999,4.930959595959596,5.2,108940000.0,28.330234584033356,181.9818181818182,212.0,12.44266177503492,3.239314802268261,4.022585233188285,17.53363471060628,3.7676480484709503,0.10133768367502981,1.5160634130561141,1.1946520931094142,1.177958076252336,5.163188082360144,5.8604314673419164,105862509.93184762,28.279316072045038,181.93090010200518,207.72826894430503,5.0
319,H,2020-06-29,21:00,3210087.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,92900000.0,27.237881899072864,183.0909090909091,150.0,1,14.0,3.0,5.4,17.2,3.6,0.2,1.4033799999999998,1.0870148,1.0870148,5.129444444444445,5.8,105780000.0,28.25641217099123,182.14545454545456,211.0,13.295110813758454,2.492873939672142,5.348394764940674,18.02242483979551,3.1784299837618253,0.06755833834168877,1.29487483969112,1.0214491265596537,1.0103198013351988,5.2199033632015945,5.573619981061835,109141684.68870378,27.931921244396847,181.9842366170765,218.48555002969889,5.0
329,H,2020-07-02,21:00,3210099.0,D,Getafe,3709.0,Pepe Bordalás,4-5-1 flat,115500000.0,28.176715823533073,182.8181818181818,239.0,0,12.4,2.6,4.6,18.0,3.6,0.0,1.3426999999999998,1.1350308,0.9865051999999999,5.4565053763440865,5.4,96660000.0,27.960624727770515,182.34545454545454,191.2,12.530072102616927,2.9952504575331136,5.2322629074543725,19.348286299638577,4.118955502476763,0.04503884003164844,1.5245170920634905,1.1443330358625545,0.8893702538841831,5.738001292454516,4.382410559698843,103727777.24400613,27.700574259734847,182.35312829671193,195.65698044061693,5.0
335,D,2020-07-05,18:30,3210109.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,115500000.0,28.865658639785952,183.0909090909091,239.0,0,13.2,2.8,5.0,19.2,3.8,0.0,1.33848,1.0480022,0.8994765999999998,5.835949820788531,4.6,104340000.0,27.78759255802377,182.36363636363635,196.8,11.686713431908878,2.996833640801765,5.154841818670815,20.232192232248963,4.412637455452449,0.030025870156190845,1.1090440860478923,0.8798782819360207,0.7099032252746073,6.499409445581794,3.254938630947888,107651857.55954537,27.8592883595814,182.5081463767379,210.1046759518499,6.0
343,A,2020-07-08,19:30,3210118.0,D,Getafe,3709.0,Pepe Bordalás,4-5-1 flat,117100000.0,27.630390143737166,183.27272727272728,239.0,1,10.2,2.2,4.4,19.8,4.0,0.0,1.0466999999999997,0.7059818,0.5574562,5.618806963645673,2.8,108380000.0,27.9368800945803,182.1818181818182,214.8,9.79114033522935,2.331221741526249,4.10322679580083,19.488127388340022,4.275091495276397,0.02001723646047764,1.0093292879781703,0.6843913199113051,0.5710746738365843,5.704367382810028,2.503291646328623,110267907.73460068,28.194745465218116,182.70240081490468,219.73646055667473,6.0
357,D,2020-07-13,18:30,3210123.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,123000000.0,27.515400410677618,183.0909090909091,221.0,0,9.4,2.2,4.2,20.0,4.2,0.0,0.8442199999999997,0.6579542,0.5094285999999999,6.448806963645675,2.2,111340000.0,27.82955634372472,182.87272727272725,221.4,8.194092460028592,2.2208144185273353,3.0688171534745146,19.325418147150906,4.18339426721014,0.013344819724626249,0.7718193622061102,0.6496735227646907,0.5741291179887308,6.469578780724404,2.3355276490052295,112545273.38707416,28.006626895531877,182.89250976473838,226.1576447809385,6.0
363,A,2020-07-16,20:00,3210138.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,122800000.0,26.487461887872566,183.0909090909091,240.0,1,9.2,2.8,3.4,19.2,4.2,0.0,1.0305799999999998,0.6422744,0.4937488,6.217854582693292,2.8,112800000.0,27.88520938336133,183.07272727272726,217.6,10.129395859413622,2.8138765505463783,3.3792115777609673,17.883611437982392,3.455595844924142,0.0088965444464814,1.1093130626558574,0.631997673750399,0.581634748762206,5.705909313700892,4.223685963813096,116030183.8535843,27.84288465894588,182.9586429037404,224.4384290668316,6.0
372,H,2020-07-19,20:00,3208632.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,125000000.0,27.710534503142302,180.45454545454547,221.0,0,10.0,3.2,3.2,17.6,3.2,0.2,0.8068599999999998,0.5920004000000001,0.5920004,6.963015873015872,3.0,118780000.0,27.735125381121275,183.07272727272726,235.6,11.752931068489728,3.8759180245283336,3.5861411150011944,16.589073896860025,2.6370636467776993,0.33926446380163816,1.0279420169339046,0.8009085007231331,0.7673332225217195,7.3039400302299065,3.8157905180412266,118286789.92450072,27.391076930684044,183.00273164625372,229.62562096116042,7.0
388,H,2020-09-19,17:30,3431917.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,128000000.0,27.528840769087175,182.0,246.0,1,10.6,3.4,3.8,15.6,3.0,0.2,0.9003199999999998,0.8679624,0.6988169999999999,6.800995670995671,4.4,120680000.0,27.64188911704312,182.6,232.0,12.168620796913062,3.91727869143516,5.05742770938538,15.059382286637563,3.091375856964134,0.22617628618935728,0.933761325458256,1.1108657302203668,0.8065731563325466,7.273333751299093,5.2105272958353375,120524527.07167952,27.4975628098384,182.1533360761785,226.7504133890457,8.0
394,D,2020-09-26,12:00,3431924.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,128000000.0,27.5480057245971,182.0,246.0,0,10.8,3.4,4.2,15.8,3.0,0.2,1.0457199999999998,0.9498217999999999,0.7806763999999999,7.211471861471861,4.6,123180000.0,27.374525542903363,182.3818181818182,233.4,10.445746964222852,2.9448523290407285,4.704951758441235,16.372921702615322,3.3942506123963794,0.15078418056546888,1.1348075775787532,0.9748154683574632,0.7719537661920158,6.90444467304605,4.140351385380477,123016351.71915211,27.50798879766901,182.10222404385198,233.16694312980832,9.0
405,H,2020-09-29,20:30,3431937.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2,126000000.0,27.692365129736796,180.63636363636363,245.0,1,12.0,3.8,5.0,14.6,2.6,0.2,1.3336999999999999,1.0959962,0.9268507999999999,7.3499333999334,4.6,125360000.0,27.358048659075347,182.12727272727275,234.8,10.63049799285703,3.2965682511688743,4.803301181188655,15.248614366730417,2.929500366233297,0.10052278249811936,1.3354384031970978,1.0869136557095473,0.9516725270480334,7.500399066696691,3.426900859064141,124677567.9630047,27.521327774518053,182.06814935948634,237.44462914006974,11.0
414,H,2020-10-03,17:30,3441594.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2,126000000.0,27.70331653288532,180.63636363636363,245.0,0,10.8,3.8,4.4,14.6,3.0,0.2,1.3389999999999997,1.1582808,0.9891354,9.282969114219114,3.2,125960000.0,27.393441602887187,181.63636363636365,239.6,9.753665275705515,3.5310455149163107,3.5355340443564516,15.165742906157142,3.2863335990029894,0.06701518631184569,1.4938922783515376,1.0272987668787417,0.9371380171557102,9.614849505281855,2.61793385726867,125118378.66858043,27.57834022969502,181.59088742300378,239.9630862452222,7.0
426,H,2020-10-17,20:00,3450964.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,130000000.0,26.92676249144421,181.9090909090909,246.0,1,8.8,2.8,4.4,14.4,3.4,0.0,1.1980999999999997,0.9937071999999999,0.8245617999999999,8.636302447552447,2.8,126600000.0,27.63661253188974,181.14545454545456,240.6,8.169110120113203,2.6873636426994647,3.6903560357939678,14.443828575087744,3.1908890621656436,0.04467678997668212,1.0494948343720054,0.7901531683872018,0.7300460031131708,8.832121860948744,2.078622549835074,125412252.45753242,27.619998999099575,181.2727128146682,241.64205756430027,11.0
439,A,2020-10-25,17:30,3450974.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2,130000000.0,26.948665297741275,181.9090909090909,246.0,1,8.0,2.8,4.2,16.0,3.4,0.0,1.5082999999999998,0.9895352,0.8409049999999999,9.473878205128205,2.0,127600000.0,27.47985812955012,181.43636363636364,245.6,8.44607342083041,3.124909106857604,4.793570720091454,16.29588576635356,3.4605927153375067,0.029784526252062904,1.4651299007188452,1.0967421204736036,0.8089536708565526,9.688081263569096,2.719081717052026,126941501.67933325,27.388920157022383,181.48483885182662,243.0947050817925,9.0
451,D,2020-11-01,20:00,3450988.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2,133000000.0,26.19127621181009,182.0,279.0,0,8.6,2.8,4.6,16.0,3.4,0.0,1.5350799999999998,1.1158682,0.9672379999999998,8.740544871794873,2.4,128000000.0,27.363823035280937,181.4181818181818,245.6,8.964048956473516,2.4166060585851055,5.195713820578285,17.19725719367136,3.6403951467703717,0.01985635065734927,1.5336866017039439,1.1759547483974762,0.9840957836998162,7.292054132909522,3.146054485662229,127961001.13776809,27.24216853464041,181.62625620677437,244.06313673849536,9.0
458,A,2020-11-08,13:00,3450993.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,125000000.0,26.591251322257484,183.45454545454547,244.0,1,9.6,3.0,4.2,18.4,4.0,0.2,1.55744,1.3251941999999999,1.176564,7.6520833333333345,3.6,129000000.0,27.092477132723538,181.4181818181818,252.2,11.309365998913885,3.277737382645709,4.463809205002242,19.798171493423148,4.093596769910984,0.34657090432923815,1.6386244023857186,1.5698831702898057,1.441977194586347,5.944702739226741,4.7640363430441655,129640667.44518271,26.891871089525107,181.7508374726666,255.70875796435703,9.0
468,D,2020-11-22,13:00,3451004.0,D,Getafe,3709.0,Pepe Bordalás,4-4-2,106000000.0,27.789185489390828,181.9090909090909,186.0,0,10.6,3.2,4.6,19.0,3.8,0.2,1.2448,1.2545104,1.1058801999999999,6.34047619047619,4.8,128800000.0,26.872254371227676,181.98181818181817,252.0,11.872910670416944,3.8518249263218682,3.975872799460778,19.198780990856473,3.729064510379726,0.2310472686356067,1.1749495979090574,1.2314721108396673,1.146201460709205,6.391706591604983,5.509357567947044,128093778.28450671,26.791664499640294,182.31874013780188,251.80583861191684,12.0
479,D,2020-11-29,15:15,3451013.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,107500000.0,27.90293074481986,180.27272727272728,168.0,1,11.2,3.6,4.6,20.8,4.0,0.2,1.2963799999999999,1.2618636,1.1132334,5.948012422360248,5.2,124800000.0,26.88942816252878,182.23636363636362,240.2,10.581940440111383,3.5678832827116453,3.983915199683088,20.13252066551337,3.8193763407311816,0.15403151201608503,0.9228330639382248,0.9385240723425059,0.88167697240598,6.029253667847138,4.672905040870595,120729185.48402289,27.124171497983806,182.18219039417545,229.87055895850546,10.0
484,H,2020-12-05,13:00,3451026.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,109300000.0,27.41584220023645,181.72727272727272,186.0,0,11.6,3.4,3.8,20.0,3.6,0.2,1.1397999999999997,1.0272246,1.0272245999999998,4.590593067521539,4.8,120300000.0,27.084661813203905,181.9090909090909,224.6,10.721293627232663,3.378588854473126,3.655943465298065,18.75501377214805,3.2129175583474194,0.10268767449621102,1.119722043320253,0.8045910477557225,0.7666929811982383,5.5571368521675995,3.781936690769735,116319456.97378781,27.383757914511836,181.54570268478005,209.2470392328953,12.0
495,A,2020-12-12,15:15,3451033.0,D,Getafe,3709.0,Pepe Bordalás,4-3-3 Attacking,101800000.0,26.54844129176778,183.8181818181818,189.0,1,11.4,3.2,3.6,18.8,4.2,0.6,0.8452999999999997,0.8592145999999999,0.8592145999999999,6.223926400854872,4.8,116160000.0,27.178097193702946,181.87272727272727,212.6,10.147529083472,2.2523925669993825,4.103962311252672,16.836675843585823,4.475278375201308,0.7351251178186118,0.8125813614909557,0.7011706982605195,0.6759053205852482,7.260313461007333,3.8546244606841547,113979637.97702083,27.3944526764452,181.60622603241998,201.49802613703406,14.0
513,A,2020-12-20,17:30,3451044.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,116300000.0,27.19059174911331,180.1818181818182,245.0,0,9.8,2.6,4.0,16.6,3.6,0.4,0.6977399999999998,0.46251699999999996,0.4625169999999999,9.94234745348645,3.4,109920000.0,27.249530209694477,182.23636363636365,194.6,9.431686054525324,2.168261711200977,4.402641541303542,15.891117227574268,3.650185582173522,0.49008341149476864,0.9119542411498198,0.5921977986694411,0.5753542135658016,12.120910736013863,2.9030829722971068,109919758.64498,27.11244888111045,182.34354462883027,197.33201741815571,17.0
523,D,2020-12-23,16:30,3451052.0,D,Getafe,3709.0,Pepe Bordalás,4-1-4-1,112800000.0,27.016862671893474,181.63636363636363,244.0,1,8.4,2.4,4.2,17.4,4.2,0.4,1.0955399999999997,0.572457,0.5724569999999998,10.90187126301026,2.4,108180000.0,27.369398295065643,181.58181818181816,194.8,8.28779070182088,2.7788411414390444,4.268427694062034,17.927411487178563,4.433457055601299,0.32672227415904315,1.3535028278948753,0.7629151992914546,0.7516861425615653,12.108384935107258,2.6020553145499976,112046505.76554362,27.138496503805307,181.62296914573952,213.22134496205027,11.0
530,H,2020-12-30,18:15,3451061.0,H,Getafe,3709.0,Pepe Bordalás,4-4-2 double 6,86250000.0,28.275278451869827,181.54545454545453,209.0,0,8.0,2.4,3.6,16.4,4.0,0.4,1.1290799999999999,0.5550618,0.5550617999999999,12.759183515974687,1.8,109540000.0,27.214933731566173,181.52727272727273,206.4,7.525193800682363,2.8525607610107486,3.178951795281953,17.61827432457023,3.9556380367344763,0.21781484936344986,1.097768551751661,0.5971607994120998,0.5896747615947826,12.935892987618004,1.7347035424287576,112297670.51053748,27.09795189313977,181.62743397595068,223.48089664851813,13.0
537,A,2021-01-02,17:30,3451073.0,A,Getafe,3709.0,Pepe Bordalás,4-4-2,109300000.0,28.179453674320204,181.0909090909091,239.0,1,7.8,2.2,3.4,15.6,4.2,0.4,1.1003399999999997,0.6359644,0.6359644,13.558031442241969,2.2,105290000.0,27.28940327297617,181.78181818181815,214.6,8.350129200838248,2.5683738405417738,2.7859678633386866,15.745516215509902,3.637092024341626,0.14520989954189445,1.1884457012099108,0.7118531996613628,0.706862507784311,11.492976276789115,2.4898023619700584,103615113.66965696,27.490394079565483,181.60010749910595,218.65393109676904,14.0
553,A,2021-01-11,18:00,3451083.0,D,Getafe,3709.0,Pepe Bordalás,4-4-1-1,119300000.0,27.04150332897766,180.0909090909091,224.0,0,8.2,3.0,3.4,15.6,3.4,0.0,1.2499799999999999,0.6908326,0.6908325999999999,12.765438849649374,2.2,105290000.0,27.44212556779292,181.65454545454546,225.2,9.233419467499136,3.0455825605090188,3.5239785757877553,14.830344143389754,3.424728016161962,0.0968065996796013,1.1077971341149562,0.7307924664467759,0.7274653385292567,9.896552085266084,2.993201574802655,105510075.78035836,27.720080611221544,181.43037469632108,225.4359540666137,16.0
